__typename,id,movie_id,scene_description,time_description,played_count,is_trailer,user_scene_id,user_time_id,user_song_id,ts_id,ts_link,ts_thumbnail,song.__typename,song.id,song.name,song.artist.__typename,song.artist.id,song.artist.name,song.artist.slug,song.previewUrl,song.spotifyImg64,song.spotifyUri,song.appleMusicUrl,song.appleMusicPreviewUrl,song.youtube_id,song.track_number,song.contributor_user_id
SongToMovieType,11864,734,"Sam, Kevin and Quorra are in the apartment of Kevin Flynn, having dinner and talking about how to get back to the real world.",50.0,3272,,5.0,,5,,,,SongType,11042,Adagio For TRON,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:0664dBaXhqEphmtZ2PjPHY,https://geo.music.apple.com/us/album/adagio-for-tron/id406192538?i=406192552,http://a310.phobos.apple.com/us/r1000/113/Music/5e/24/5e/mzm.mqnknpxm.aac.p.m4a,X_zqdnl09VI,,5.0
SongToMovieType,12450,734,"Kevin notices Sam has left and walks outside, cuts to Sam on the vintage light cycle.",63.0,88,,5.0,,5,,,,SongType,11747,"Outlands, Part II",ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d000048510378c17c2253da3ca16ad792,spotify:track:6qi2GOJyG7eSDqxqlk8kfX,,,,,5.0
SongToMovieType,13283,734,"Sam takes the vintage light bike of his father to the city, trying to find the sector given by Quorra. On the way Sam finds one of the sirens from the armory, Gem, she takes Sam to the club.   ",64.0,3727,,5.0,,5,,,,SongType,12715,Nocturne,ArtistType,3577,Daft Punk,Daft-Punk,https://p.scdn.co/mp3-preview/49b37375b6115fecbdac506d228c0b0554028343,https://i.scdn.co/image/31b8e0c7a7f87f5f49dddb00e0b836854a489616,spotify:track:1bpcghcFKp7ZlCDijMehNL,https://geo.music.apple.com/us/album/nocturne/id406192538?i=406192553,http://a1218.phobos.apple.com/us/r1000/066/Music/96/76/66/mzm.adndfgxu.aac.p.m4a,wajd2NdpQGE,,5.0
SongToMovieType,11866,734,Song in Zuse's club when he first walks in with Meg. He meets Zuse and asks him up to his private office.,68.0,4737,,5.0,,5,,,,SongType,11043,End of Line,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:4NknQvNULU4768BmrnSJZi,https://geo.music.apple.com/us/album/end-of-line/id406192538?i=406192554,http://a1322.phobos.apple.com/us/r1000/119/Music/fb/c6/59/mzm.vabkuzzv.aac.p.m4a,,,5.0
SongToMovieType,12430,734,"Just before Derezzed and the fight scene, while the enemies glide into the club.",72.0,136,,5.0,,5,,,,SongType,11725,Castor,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d000048511ff3acba84520792156344b4,spotify:track:4I1PceOap7BL0gcFBYB7YA,,,,,5.0
SongToMovieType,12451,734,"When Clu and the black guard search Flynn's stronghold and Clu has the flashback to his creation after seeing his reflection in the ""apple"".

Found on Tron Legacy - Special Edition CD - Reflections (5)",72.0,1715,,5.0,,5,,,,SongType,11746,Reflections,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:16zo1qV5VOdr7IpT2uCujr,,,IutMrS0JHrE,,5.0
SongToMovieType,11869,734,"During the fight scene at Zuse's club. Sam jumps out of Zeus's office and fights Clu's men. The two DJ's look at each other, nod and start playing this song.",75.0,4081,,5.0,,5,,,,SongType,11044,"Derezzed - From ""TRON: Legacy""/Score",ArtistType,3577,Daft Punk,Daft-Punk,https://p.scdn.co/mp3-preview/6ab536f271bf09eb29b32059dae6bbfbf6e13798,https://i.scdn.co/image/ab67616d0000485166919acb93950333962467f8,spotify:track:5X4ojuZG2mZ68EcLyBQ1D3,https://geo.music.apple.com/us/album/derezzed/id406192538?i=406192557,http://a905.phobos.apple.com/us/r1000/108/Music/0a/86/6f/mzm.hrrrijfe.aac.p.m4a,,,5.0
SongToMovieType,11870,734,Kevin Flynn appears in the club and rises from the floor as this music starts. Zuse steals Kevin's disc.,77.0,3496,,5.0,,5,,,,SongType,11045,Fall,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d000048511ff3acba84520792156344b4,spotify:track:0haBhitlskONJC68xuOygS,https://geo.music.apple.com/us/album/fall/id406192538?i=406192558,http://a1876.phobos.apple.com/us/r1000/094/Music/00/df/11/mzm.saqgtbrn.aac.p.m4a,,,5.0
SongToMovieType,11873,734,"After the elevator incident, Sam, his father and Quorra get on this kind of subway, in this case ""the Solar Sailer"" and Wichita takes them to the portal.",80.0,2686,,5.0,,5,,,,SongType,11046,Solar Sailer,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:0YOH3UcbN3rsB7pXWhvUQ4,https://geo.music.apple.com/us/album/solar-sailer/id406192538?i=406192559,http://a698.phobos.apple.com/us/r1000/105/Music/78/b9/16/mzm.mojtbyry.aac.p.m4a,fUjnWmdrPW8,,5.0
SongToMovieType,12452,734,"Sam, Quoyra, and Flynn escape on the Solar Sail and reboot Quorra after removing the damaged code.",80.0,50,,5.0,,5,,,,SongType,11748,Sea of Simulation,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:5oXAQDwo117fJCBMnGVeuc,,,,,5.0
SongToMovieType,11872,734,Sam and Kevin watch as the army marches and CLU gives a speech.,94.0,2408,,5.0,,5,,,,SongType,11047,Rectifier,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d000048511ff3acba84520792156344b4,spotify:track:2zHO6n8qA28P0Gq4o0ckAD,https://geo.music.apple.com/us/album/rectifier/id406192538?i=406192562,http://a553.phobos.apple.com/us/r1000/098/Music/e8/8a/2f/mzm.okscubvl.aac.p.m4a,b1IFc-ayAp4,,5.0
SongToMovieType,11867,734,"Sam gets into Clu's ship to get Kevin's identity disc, battling the security guard. Meanwhile Kevin obtains access to the plane fighter.",99.0,2564,,5.0,,5,,,,SongType,11048,Disc Wars,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d000048511ff3acba84520792156344b4,spotify:track:3cIBos5SoMmviYNhkIs6gT,https://geo.music.apple.com/us/album/disc-wars/id406192538?i=406192563,http://a1884.phobos.apple.com/us/r1000/083/Music/78/d5/36/mzm.combkwft.aac.p.m4a,i1aAcZ8Z-wo,,5.0
SongToMovieType,11874,734,During the flight battle as CLU chases Kevin and Sam in the plane.,104.0,2388,,5.0,,5,,,,SongType,11049,C.L.U.,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d000048511ff3acba84520792156344b4,spotify:track:0DCmVKzUSqJruuZCrfh7Wy,https://geo.music.apple.com/us/album/c.l.u./id406192538?i=406192564,http://a631.phobos.apple.com/us/r1000/064/Music/ca/47/8f/mzm.omftuexu.aac.p.m4a,2ChkUemSWEg,,5.0
SongToMovieType,13268,734,They arrive at the portal to find CLU blocking their way out. Kevin tries to reason with CLU and apologizes. ,106.0,2360,,5.0,,5,,,,SongType,12716,Arrival,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/e4aeb1a74adcac8b5810584215d206bcdbfde39a,spotify:track:0dBGokFT6jIngKpT2s3efi,https://geo.music.apple.com/us/album/arrival/id406192538?i=406192566,http://a490.phobos.apple.com/us/r1000/079/Music/1d/56/07/mzm.aecrckfs.aac.p.m4a,GR4T8IyjSlY,,5.0
SongToMovieType,11871,734,Sam and Querra escape from the portal. Alan is waiting for him at the arcade when he arrives home.,113.0,2660,,5.0,,5,,,,SongType,11050,Flynn Lives,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:0vYWUsZi0pnqRFlcEC98hv,https://geo.music.apple.com/us/album/flynn-lives/id406192538?i=406192567,http://a1910.phobos.apple.com/us/r1000/094/Music/27/17/25/mzm.aqiztplc.aac.p.m4a,f9nXEiG7zU8,,5.0
SongToMovieType,12069,734,"Sam rides with Quorra on his motorcycle, showing her the sunrise she has longed to see.",115.0,1225,,5.0,,5,,,,SongType,11310,Sunrise Prelude,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:4GM8o9HBjXtHQjAFOwDu5v,,,O-fdkZLDL4Y,,5.0
SongToMovieType,13280,734,Sam shows Querra the sunrise before the end credits starts.,115.0,2794,,5.0,,5,,,,SongType,12717,Finale,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/e4aeb1a74adcac8b5810584215d206bcdbfde39a,spotify:track:1D5nhXmplaC2tet1on4Uhe,https://geo.music.apple.com/us/album/finale/id406192538?i=406192570,http://a644.phobos.apple.com/us/r1000/073/Music/52/46/b3/mzm.isqdekow.aac.p.m4a,,,5.0
SongToMovieType,11868,734,First song during the end credits.,117.0,3700,,5.0,,5,,,,SongType,11051,TRON Legacy (End Titles),ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/ab67616d00004851182b3ea819835ddd315e91e8,spotify:track:08KMQiSeojdFPhlpdFmAKA,https://geo.music.apple.com/us/album/tron-legacy-end-titles/id406192538?i=406192569,http://a532.phobos.apple.com/us/r1000/118/Music/23/d1/07/mzm.tgtztwbd.aac.p.m4a,,,5.0
SongToMovieType,13281,734,"Sam and his father, Kevin Flynn, are re-united once again.",,2844,,48344.0,,5,,,,SongType,12718,Father and Son,ArtistType,3577,Daft Punk,Daft-Punk,0,https://i.scdn.co/image/c935b79dcf7b834a3947c6af7269bb844ff65246,spotify:track:5zqaq71HjqKCcYuxBkRfdU,https://geo.music.apple.com/us/album/father-and-son/id406192538?i=406192572,http://a468.phobos.apple.com/us/r1000/102/Music/82/92/f8/mzm.oiufxeex.aac.p.m4a,,,5.0
SongToMovieType,12373,781,,,2552,,,,5,,,,SongType,17742,The Marriage of Figaro Overture,ArtistType,846,Wolfgang Amadeus Mozart,Wolfgang-Amadeus-Mozart,https://p.scdn.co/mp3-preview/d97d480c2d036a39351897973c67c790dd172dc6,https://i.scdn.co/image/fea7ab58b12259f1320860b1eeaeb425bb0c5f97,spotify:track:7k9Ova1DWPUxfyDQi6U6BN,https://geo.music.apple.com/us/album/cock-the-hammer/id289637931?i=289638036,http://a1951.phobos.apple.com/us/r1000/072/Music/1f/6f/12/mzm.ccnfccnw.aac.p.m4a,TW8wFHxb7uk,,11562.0
SongToMovieType,12375,781,,,512,,,,5,,,,SongType,11668,"Symphony No. 7 in A Major, Op. 92: II. Allegretto",ArtistType,11,Ludwig Van Beethoven,Ludwig-Van-Beethoven,https://p.scdn.co/mp3-preview/dd7f5174cb2e4b32ff43baf96a570f2780824e09,https://i.scdn.co/image/ab67616d00004851ef6c071273a89cc8010d8ad3,spotify:track:5LKrdh9aCt1QELysi5MZF3,,,,,5.0
SongToMovieType,12372,781,,,54,,,,5,,,,SongType,11671,Clarinet Concerto 1st Movement,ArtistType,846,Wolfgang Amadeus Mozart,Wolfgang-Amadeus-Mozart,,,,,,,,5.0
SongToMovieType,12376,781,,,117,,,,5,,,,SongType,11669,Piano Concerto No.5 'Emperor' 2nd Movement,ArtistType,11,Ludwig Van Beethoven,Ludwig-Van-Beethoven,,,,,,,,5.0
SongToMovieType,12371,781,,,99,,,,5,,,,SongType,11670,Requiem 2nd Movement,ArtistType,1246,Johannes Brahms,Johannes-Brahms,,,,,,,,5.0
SongToMovieType,12377,781,,,719,,,,5,6323a8338b2a1208653849d8,https://share.tunespotter.com/LwWP8NvguCb,spot/6acef858234e17a38d789fe8ec26911a/thumbnail/1663281199251,SongType,11673,Shout for Happiness,ArtistType,223,Al Bowlly,Al-Bowlly,https://p.scdn.co/mp3-preview/65b14f02ac6efe8e2c7f463adef92b280fd80c49,https://i.scdn.co/image/ab67616d0000485175de77975c9a2e90717f0fd6,spotify:track:7jSaXzi2zF6VZrL3FUU8PM,https://geo.music.apple.com/us/album/shout-for-happiness/id73684667?i=73682795,http://a1819.phobos.apple.com/us/r1000/049/Music4/v4/51/eb/e8/51ebe85d-0824-98a6-a54c-5f2f3fa4e1d6/mzaf_7933899201595727467.plus.aac.p.m4a,-A2FrLt93Zk,,5.0
SongToMovieType,12379,781,,,791,,,,5,6323a8338b2a1208653849cc,https://share.tunespotter.com/K0CP8NvguCb,spot/de5cf84746ad3c76697a99a7b767a2d7/thumbnail/1663281164799,SongType,11672,Who's Been Polishing the Sun,ArtistType,6713,Ambrose and His Orchestra,Ambrose-and-His-Orchestra,https://p.scdn.co/mp3-preview/d7a029143617012e0a717d54dd1b6c0c33c26b3e,https://i.scdn.co/image/ab67616d00004851b398953d4119177f7c26668b,spotify:track:4NiluWTQPctEAZhSTAtnXn,https://geo.music.apple.com/us/album/whos-been-polishing-the-sun/id427848652?i=427848684,http://a1580.phobos.apple.com/us/r30/Music/f5/a6/51/mzm.uwtwtlgf.aac.p.m4a,50BClPmp--Y,,5.0
SongToMovieType,12381,781,,,1661,,,,5,,,,SongType,11675,Lionel and Bertie,ArtistType,5143,Alexandre Desplat,Alexandre-Desplat,0,https://i.scdn.co/image/ab67616d00004851015684a3544836e0c4dd67cf,spotify:track:7d6awq6VmluUzAS34j2EBs,https://geo.music.apple.com/us/album/lionel-and-bertie/id403606702?i=403606727,http://a1246.phobos.apple.com/us/r1000/108/Music/d6/82/a8/mzm.wbameoeo.aac.p.m4a,PFwHcdVccB0,,5.0
SongToMovieType,12380,781,,,2406,,,,5,,,,SongType,11676,The King's Speech,ArtistType,5143,Alexandre Desplat,Alexandre-Desplat,0,https://i.scdn.co/image/ab67616d00004851015684a3544836e0c4dd67cf,spotify:track:2ddASFIC1jZRzitEYbxjqn,https://geo.music.apple.com/us/album/the-kings-speech/id403606702?i=403606728,http://a1722.phobos.apple.com/us/r1000/063/Music/25/b4/5c/mzm.glbvqsrj.aac.p.m4a,TMFRqrf_qXg,,5.0
SongToMovieType,12374,781,,,932,,,,5,,,,SongType,11674,I Love You Truly,ArtistType,223,Al Bowlly,Al-Bowlly,0,https://i.scdn.co/image/ab67616d00004851649dff6e4e4c9dfa7f6736ff,spotify:track:5NyPBGXyhS4YtoOK4oNPzU,https://geo.music.apple.com/us/album/i-love-you-truly/id73684667?i=73684178,http://a1433.phobos.apple.com/us/r1000/005/Music/v4/24/12/31/241231f8-10ae-66d7-bb11-ba86bc45eae1/mzaf_1314468738179491221.plus.aac.p.m4a,gFrFiBX5msY,,5.0
SongToMovieType,12378,781,,,1537,,,,5,,,,SongType,11677,"My Kingdom, My Rules",ArtistType,5143,Alexandre Desplat,Alexandre-Desplat,https://p.scdn.co/mp3-preview/9d6cb9fad3ed4719f0771c7c160ab1f7da9f1739,https://i.scdn.co/image/ab67616d0000485136722895667b0d58b6352ad1,spotify:track:3t9aFV5Z9vLY8CRK7ZE9UD,https://geo.music.apple.com/us/album/my-kingdom-my-rules/id403606702?i=403606730,http://a480.phobos.apple.com/us/r1000/077/Music/72/60/c3/mzm.devhnzbk.aac.p.m4a,,,5.0
SongToMovieType,12385,781,,,1135,,,,5,,,,SongType,11679,Memories of Childhood,ArtistType,5143,Alexandre Desplat,Alexandre-Desplat,0,https://i.scdn.co/image/ab67616d00004851015684a3544836e0c4dd67cf,spotify:track:6uZzxxjaQHYNdjS8Unsukl,https://geo.music.apple.com/us/album/memories-of-childhood/id403606702?i=403606734,http://a1843.phobos.apple.com/us/r1000/071/Music/85/d8/9d/mzm.dvsymxct.aac.p.m4a,,,5.0
SongToMovieType,12386,781,,,1114,,,,5,,,,SongType,11680,King George VI,ArtistType,5143,Alexandre Desplat,Alexandre-Desplat,https://p.scdn.co/mp3-preview/1da3c22c3633b2c03d641b461f8bfac38f12d4d4,https://i.scdn.co/image/ab67616d0000485136722895667b0d58b6352ad1,spotify:track:6Yc3O2bFPNOyIbnjzgAI8m,https://geo.music.apple.com/us/album/king-george-vi/id403606702?i=403606735,http://a1412.phobos.apple.com/us/r1000/085/Music/0a/9d/62/mzm.jjeyqgoe.aac.p.m4a,,,5.0
SongToMovieType,12383,781,,,1016,,,,5,,,,SongType,11678,The King is Dead,ArtistType,5143,Alexandre Desplat,Alexandre-Desplat,0,https://i.scdn.co/image/ab67616d00004851015684a3544836e0c4dd67cf,spotify:track:3nDB5IHk7ODoFOeQt4FH54,https://geo.music.apple.com/us/album/the-king-is-dead/id403606702?i=403606731,http://a1132.phobos.apple.com/us/r1000/072/Music/03/05/44/mzm.ecbnnnie.aac.p.m4a,,,5.0
SongToMovieType,12388,781,,,1308,,,,5,,,,SongType,11684,The Rehearsal,ArtistType,5143,Alexandre Desplat,Alexandre-Desplat,0,https://i.scdn.co/image/ab67616d00004851015684a3544836e0c4dd67cf,spotify:track:0Gy5ywyuMxRlYTB0Um4XvI,https://geo.music.apple.com/us/album/the-rehearsal/id403606702?i=403606743,http://a961.phobos.apple.com/us/r1000/108/Music/ac/73/06/mzm.dniwbjep.aac.p.m4a,,,5.0
SongToMovieType,12384,781,,,968,,,,5,,,,SongType,11681,The Royal Household,ArtistType,5143,Alexandre Desplat,Alexandre-Desplat,0,https://i.scdn.co/image/ab67616d00004851015684a3544836e0c4dd67cf,spotify:track:0BOB9w5yAmiBWLvjv4Du8u,https://geo.music.apple.com/us/album/the-royal-household/id403606702?i=403606736,http://a246.phobos.apple.com/us/r1000/065/Music/4f/85/b0/mzm.hkyhvedd.aac.p.m4a,,,5.0
SongToMovieType,12382,781,,,1616,,,,5,,,,SongType,11685,The Threat of War,ArtistType,5143,Alexandre Desplat,Alexandre-Desplat,0,https://i.scdn.co/image/ab67616d00004851015684a3544836e0c4dd67cf,spotify:track:5FLijedgkFQ9etCt5UfjQZ,https://geo.music.apple.com/us/album/the-threat-of-war/id403606702?i=403606747,http://a68.phobos.apple.com/us/r1000/090/Music/a8/d5/2b/mzm.batrionu.aac.p.m4a,,,5.0
SongToMovieType,12387,781,,,991,,,,5,,,,SongType,11682,Queen Elizabeth,ArtistType,5143,Alexandre Desplat,Alexandre-Desplat,0,https://i.scdn.co/image/ab67616d00004851015684a3544836e0c4dd67cf,spotify:track:53plXVcs5HcBF6cSV7dhX3,https://geo.music.apple.com/us/album/queen-elizabeth/id403606702?i=403606739,http://a1170.phobos.apple.com/us/r1000/107/Music/a6/c9/7e/mzm.kiyxqiir.aac.p.m4a,zuVcuTO4hkw,,5.0
SongToMovieType,12390,781,,,1660,,,,5,,,,SongType,11683,Fear and Suspicion,ArtistType,5143,Alexandre Desplat,Alexandre-Desplat,0,https://i.scdn.co/image/ab67616d00004851015684a3544836e0c4dd67cf,spotify:track:5f9TC400WDqfcVDnlU7D1v,https://geo.music.apple.com/us/album/fear-and-suspicion/id403606702?i=403606742,http://a560.phobos.apple.com/us/r1000/111/Music/d9/e5/48/mzm.wiyeajks.aac.p.m4a,,,5.0
SongToMovieType,11885,737,First song as movie opens with Tina dances to Swan Lake. She awakes and realizes it was a dream.,1.0,4534,,,,5,,,,SongType,11065,Nina's Dream,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:3m8bXtKITVtd5w4ufBlJFI,https://geo.music.apple.com/us/album/ninas-dream/405601387?i=405601412,https://audio-ssl.itunes.apple.com/apple-assets-us-std-000001/AudioPreview62/v4/92/4b/f4/924bf4fe-1d08-1b01-f309-d592931b9dab/mzaf_4409099271647618270.plus.aac.p.m4a,OXZOgJHnO8E,,5.0
SongToMovieType,11896,737,Nina tells her mom about her dream.,3.0,3156,,5.0,,5,,,,SongType,11078,Mother Me,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:6IuUsGkJxXsTRLynkAVMui,https://geo.music.apple.com/us/album/mother-me/id405601387?i=405601415,http://a1863.phobos.apple.com/us/r1000/101/Music/v4/73/1f/6f/731f6f67-9f1d-0cab-3670-65369194e977/mzaf_4750549211982127430.m4a,A6ukznAv63M,,5.0
SongToMovieType,11895,737,Nina takes the train to the studio for the new season of ballet.,6.0,2830,,5.0,,5,,,,SongType,11079,The New Season,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:7tOWXJfGfyyVqJ72hzxMov,https://geo.music.apple.com/us/album/the-new-season/id405601387?i=405601419,http://a483.phobos.apple.com/us/r1000/108/Music/v4/2b/29/3a/2b293a47-0023-817e-333d-9bfb250901f2/mzaf_3045096452514735745.m4a,,,5.0
SongToMovieType,11893,737,Nina goes into Beth's room after she storms out and steals her lipstick.,11.0,2475,,5.0,,5,,,,SongType,11077,A Room Of Her Own,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:41DP4EGcTQyoQA17LFtkOb,https://geo.music.apple.com/us/album/a-room-of-her-own/id405601387?i=405601423,http://a844.phobos.apple.com/us/r1000/072/Music2/v4/76/2d/e5/762de533-9577-0763-1f78-426428f208ff/mzaf_417878614622652263.m4a,,,5.0
SongToMovieType,11901,737,Nina is elected the new swan queen on the board. She calls her mom excitedly in the bathroom to tell her.,22.0,2837,,5.0,,5,,,,SongType,11080,A New Swan Queen,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:4k5pW7dq27MttjXXuFWnkp,https://geo.music.apple.com/us/album/a-new-swan-queen/id405601387?i=405601427,http://a1004.phobos.apple.com/us/r1000/049/Music/cf/88/94/mzi.ibmlwppw.aac.p.m4a,,,5.0
SongToMovieType,13636,737,"Nina masturbates in her bed after Thomas tells her to touch herself as homework.
",39.0,2527,,5.0,,5,,,,SongType,13101,Lose Yourself,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/25546aa986981a9f0ca5c69f442e41258c240fbe,spotify:track:1P0ixrAYaNHajdIG4ytjWZ,https://geo.music.apple.com/us/album/lose-yourself/id405601387?i=405601433,http://a1035.phobos.apple.com/us/r1000/115/Music/v4/ec/67/c3/ec67c3bb-1789-8486-5718-630b0abece48/mzaf_3252302336002417249.m4a,,,5.0
SongToMovieType,11883,737,Nina goes to visit Beth in hospital after she gets hit by a car.,41.0,1906,,5.0,,5,,,,SongType,11066,Cruel Mistress,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:71IiAc6CCQeSN967FejmTG,https://geo.music.apple.com/us/album/cruel-mistress/id405601387?i=405601439,http://a925.phobos.apple.com/us/r1000/106/Music/v4/4c/21/11/4c211189-a0b5-7a80-cadb-70b257eabede/mzaf_6126226575788973434.m4a,-D46r9b4_gU,,5.0
SongToMovieType,11894,737,Nina dances with Thomas as he tries to teach her the black swan. He starts to touch her all over her body and forces her to kiss him.,47.0,1976,,5.0,,5,,,,SongType,11081,"Power, Seduction, Cries",ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:4EuVb7S0fP0EM3mx8XE5TV,https://geo.music.apple.com/us/album/power-seduction-cries/id405601387?i=405601499,http://a1839.phobos.apple.com/us/r1000/079/Music/v4/0c/d1/27/0cd12771-edf3-30d7-c9a4-629430940571/mzaf_9037270369982266545.m4a,uodZZY-6oEQ,,5.0
SongToMovieType,11898,737,Nina confronts Lily after she dobs on her for whining to Thomas. ,55.0,1655,,5.0,,5,,,,SongType,11082,The Double,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:6q60cwzGrw5Fao1L0RJ2Fn,https://geo.music.apple.com/us/album/the-double/id405601387?i=405601510,http://a1884.phobos.apple.com/us/r1000/073/Music/v4/20/c7/e0/20c7e0f3-9721-c89f-026a-13870ba8de4f/mzaf_3568475658987373454.m4a,,,5.0
SongToMovieType,11876,737,Lily & Nina begin their evening at the nightclub,58.0,766,,5.0,,5,,,,SongType,11053,Apotheosis,ArtistType,6463,Pete Min,Pete-Min,,,,,,up6I66qaY6Y,,5.0
SongToMovieType,11877,737,"During the club scene when Lily and Nina take drugs and dance drunkily with boys, three Chemical Brothers songs appear, however the order is unknown.",58.0,685,,5.0,,5,,,,SongType,11054,Danka Jane,ArtistType,133,The Chemical Brothers,The-Chemical-Brothers,,,,,,Wf6jS48Kx5k,,5.0
SongToMovieType,11887,737,During the club scene when Lily and Nina take drugs and dance drunkily with boys. The chemical brothers produced three original songs for this scene however the order is unknown.,58.0,5,,5.0,,5,,,,SongType,11062,The Nina Frequency,ArtistType,133,The Chemical Brothers,The-Chemical-Brothers,,,,,,,,5.0
SongToMovieType,11884,737,During the club scene when Lily and Nina take drugs and dance drunkily with boys. The chemical brothers produced three original songs for this scene however the order is unknown.,58.0,3,,5.0,,5,,,,SongType,11061,Electric Hands,ArtistType,133,The Chemical Brothers,The-Chemical-Brothers,,,,,,,,5.0
SongToMovieType,11879,737,Nina in the club bathroom,60.0,510,,5.0,,5,,,,SongType,11055,Outside the Lines,ArtistType,6464,Sepalcure,Sepalcure,,,,,,aJnJjk_TXjg,,5.0
SongToMovieType,11854,737,Nina watches Lily lace her drink with ecstasy,61.0,582,,38174.0,,5,,,,SongType,11031,The White Easton,ArtistType,6460,Al Tourettes,Al-Tourettes,,,,,,5dg9D2BS9fQ,,5.0
SongToMovieType,56178,737,Lily & Nina share a booth with the boys at the club,62.0,1709,,38174.0,,5,,,,SongType,11032,Illicit Dreaming,ArtistType,6461,Kavsrave,Kavsrave,0,https://i.scdn.co/image/ab67616d00004851848cb6f466635ef79fea07df,spotify:track:3n53GRNR8XVRtnkl35x92T,http://geo.music.apple.com/us/album/illicit-dreaming/id418681317?i=418681336,http://a2.mzstatic.com/us/r1000/092/Music/ba/31/8d/mzi.xsuiouzk.aac.p.m4a,,,5.0
SongToMovieType,11888,737,Nina makes out with a random stranger in the club bathroom,65.0,3,,38174.0,,5,,,,SongType,11063,Dark Sygnet,ArtistType,6468,Jakes,Jakes,,,,,,,,5.0
SongToMovieType,11897,737,Lily tries to touch Nina in the cab. Song continues as they make out in her room and Lily goes down on Nina.,66.0,1793,,5.0,,5,,,,SongType,11083,Opposites Attract,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:79GzxEuHBiG1qIG9qibgQ8,https://geo.music.apple.com/us/album/opposites-attract/id405601387?i=405601513,http://a1849.phobos.apple.com/us/r1000/085/Music2/v4/8e/0f/37/8e0f37c8-8300-bb15-5b7e-1a5dc8a943d1/mzaf_7493860012537868436.m4a,HCPqg_pHoyI,,5.0
SongToMovieType,11903,737,Nina finds Lily and Thomas having sex after someone turns the lights out. She runs out of the studio. Continues for the night as she watches Beth stab herself in face. Intensifies as she pulls thorns out of her skin as she transforms into the black swan.,79.0,1400,,5.0,,5,,,,SongType,11084,Night Of Terror,ArtistType,1931,Clint Mansell,Clint-Mansell,0,https://i.scdn.co/image/ab67616d00004851302f584e9d4782cab29a253f,spotify:track:3S1XHnPyrvjLNTpY3E73hW,https://geo.music.apple.com/us/album/night-of-terror/id405601387?i=405601518,http://a606.phobos.apple.com/us/r1000/112/Music2/v4/dc/b7/21/dcb7218c-87b3-edcf-6ab3-8573f4babc43/mzaf_3816529328307982367.m4a,,,5.0
