episode_id,episode_name,episode_air_date,episode_season_id,episode_tvshow_id,episode_episode_number,episode_tmdb_episode_id,episode_tvshow_name,episode_tvshow_year,episode_tvshow_composer,episode_tvshow_firstAirDate,episode_tvshow_network,episode_tvshow_song_count,episode_tvshow_tmdbId,episode_tvshow_imdbId,episode_tvshow_status,episode_tvshow_view_count,episode_tvshow_theme_song_id,episode_tvshow_theme_song,episode_tvshow_contributor_user_id,episode_season_season_number,episode_tvshow_theme_song_name,episode_tvshow_theme_song_artist_id,episode_tvshow_theme_song_artist_name,episode_tvshow_theme_song_appleMusicUrl,song_id,scene_description,time_description,song_name,song_artist_id,song_artist_name,song_spotifyUri,song_appleMusicUrl,song_about,song_releaseYear,song_contributor_user_id
142946,Signs,2023-04-12T00:00:00.000Z,202011,100693,5,4234081.0,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,3,,,,,668224.0,The song commences playing in the final scene of the episode and persists throughout the rolling of the credits.,48.0,Come Together,2700.0,Spiritualized,spotify:track:5lI9y4ZbpBsNJp4qd3ewzc,https://music.apple.com/us/album/come-together/1502476612?i=1502476619,,,175767.0
142563,Look for the Light,2023-03-12T00:00:00.000Z,201975,101270,9,15747178.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,667393.0,,,The Sun Always Shines on TV,213867.0,Ashley Johnson,,,,,163677.0
121700,Inverting the Pyramid of Success,2021-10-08T00:00:00.000Z,200462,100693,12,3222409.0,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,2,,,,,642969.0,,,Yesterday's Papers,14.0,The Rolling Stones,spotify:track:1cQsHFYDGWuNSK18fo6hcM,https://music.apple.com/us/album/yesterdays-papers/1440717458?i=1440717724,,,171889.0
121700,Inverting the Pyramid of Success,2021-10-08T00:00:00.000Z,200462,100693,12,3222409.0,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,2,,,,,628608.0,,,Don't Bring Me Down,875.0,Electric Light Orchestra,spotify:track:72ahyckBJfTigJCFCviVN7,https://music.apple.com/us/album/dont-bring-me-down/196426681?i=196427027,,,5.0
121700,Inverting the Pyramid of Success,2021-10-08T00:00:00.000Z,200462,100693,12,3222409.0,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,2,,,,,619205.0,,,yankee and the brave (ep. 4),16203.0,Run The Jewels,spotify:track:1EjzcBTVLV7ATtdsQwyV31,https://music.apple.com/us/album/yankee-and-the-brave-ep-4/1511168569?i=1511168579,,,144408.0
119240,The Hope That Kills You,2020-10-02T00:00:00.000Z,200326,100693,10,,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,1,,,,,618229.0,,,American Football,198605.0,Marcus Mumford,spotify:track:7KaAGJbgCpY1ibKAF9AT4m,https://music.apple.com/us/album/american-football/1534329356?i=1534330437,,,5.0
119240,The Hope That Kills You,2020-10-02T00:00:00.000Z,200326,100693,10,,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,1,,,,,618230.0,,,You'll Never Walk Alone,198605.0,Marcus Mumford,spotify:track:5qA1ZzhOcvPgUkqTZUpHyM,https://music.apple.com/us/album/youll-never-walk-alone/1503802337?i=1503802338,,,5.0
119240,The Hope That Kills You,2020-10-02T00:00:00.000Z,200326,100693,10,,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,1,,,,,608701.0,,,"Non, je ne regrette rien",195336.0,Édith Piaf,spotify:track:3dkIE8P7hvl3tHl9KSb6dA,https://music.apple.com/us/album/non-je-ne-regrette-rien/697237139?i=697238344,,,144408.0
119240,The Hope That Kills You,2020-10-02T00:00:00.000Z,200326,100693,10,,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,1,,,,,82219.0,,,Sweet Georgia Brown,26933.0,Brother Bones & His Shadows,spotify:track:66eScMUvlQZoFlHyDb0P2a,https://geo.music.apple.com/us/album/sweet-georgia-brown/id260797636?i=260797652,,,43497.0
119240,The Hope That Kills You,2020-10-02T00:00:00.000Z,200326,100693,10,,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,1,,,,,610955.0,,,Ted Lasso Theme,198605.0,Marcus Mumford,spotify:track:0OvmDL6jiAksoqs01EAq9A,https://music.apple.com/us/album/ted-lasso-theme/1534329356?i=1534329463,,,334.0
119239,All Apologies,2020-09-25T00:00:00.000Z,200326,100693,9,,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,1,,,,,263127.0,,,Piano Joint (This Kind of Love),13558.0,Michael Kiwanuka,spotify:track:1I44zWi6wdcWcnd2B68Hio,https://geo.music.apple.com/us/album/piano-joint-this-kind-of-love/1474357932?i=1474357945,,,43497.0
119239,All Apologies,2020-09-25T00:00:00.000Z,200326,100693,9,,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,1,,,,,618227.0,"In the bar, when Beard confronts Ted about needing to bench Roy. Beard leaves Ted, who later also leaves, and Roy saves him from stepping in front of a bus. ",,Waving Flags,201175.0,British Sea Power,spotify:track:7IG7KVhmTolIzRB7ZbiuNN,https://music.apple.com/us/album/waving-flags/288353981?i=288353991,,,5.0
119239,All Apologies,2020-09-25T00:00:00.000Z,200326,100693,9,,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,1,,,,,618228.0,,,Leader Of The Landslide,11911.0,The Lumineers,spotify:track:4BzYMqZUzXpLz6TULBkAFI,https://music.apple.com/us/album/leader-of-the-landslide/1458176610?i=1458176615,,,5.0
119239,All Apologies,2020-09-25T00:00:00.000Z,200326,100693,9,,Ted Lasso,2020,"Marcus Mumford, Tom Howe",2020-08-14,Apple TV+,219,97546,tt10986410,Returning Series,6386982,,,334,1,,,,,610961.0,,,Strange,195384.0,Celeste,spotify:track:7sq2z9oX2S0CvgTqCZ0ko4,https://music.apple.com/us/album/strange/1544501544?i=1544502362,,,334.0
142427,When We Are in Need,2023-03-05T00:00:00.000Z,201975,101270,8,4071046.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666144.0,Ellie tries to give Joel water.,5.0,Collateral,427.0,Gustavo Santaolalla,spotify:track:2wzKP6WazL3JCyKghdn1Sx,https://music.apple.com/us/album/collateral/1517883607?i=1517883737,,,163677.0
142427,When We Are in Need,2023-03-05T00:00:00.000Z,201975,101270,8,4071046.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666965.0,Ellie takes care of Joel and the horse in the morning.,22.0,Resolve (Isolation),427.0,Gustavo Santaolalla,spotify:track:1PYTHSKkgsKfIcgEck1e9c,https://music.apple.com/us/album/resolve-isolation/1673140222?i=1673141252,,,163677.0
142427,When We Are in Need,2023-03-05T00:00:00.000Z,201975,101270,8,4071046.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666966.0,David brings Ellie some food.,36.0,Breathless,427.0,Gustavo Santaolalla,spotify:track:3nIc4GrbvKXc0M7MwObq9c,https://music.apple.com/us/album/breathless/1673140222?i=1673141507,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666836.0,Ellie runs laps around a basketball court with other FEDRA trainees.,3.0,All or None,1353.0,Pearl Jam,spotify:track:4o7SYOv7mNJAPe0tsxgbHc,https://music.apple.com/us/album/all-or-none/193238667?i=193239384,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666839.0,Ellie gets dressed to sneak out with Riley.,11.0,Left Behind (Together),427.0,Gustavo Santaolalla,spotify:track:74MeFebolnDpgvEOMVCAnF,https://music.apple.com/us/album/left-behind-together/1673140222?i=1673140960,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666840.0,Shopping mall lights turn on.,21.0,Fleeting,427.0,Gustavo Santaolalla,spotify:track:5q76hPNXXR1S8BF86hbM1b,https://music.apple.com/us/album/fleeting/1673140222?i=1673140964,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,207105.0,Ellie and Riley ride down an escalator inside of a shopping mall.,22.0,Take On Me,128437.0,a-ha,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,https://geo.music.apple.com/us/album/take-on-me/id392429592?i=392429593,,,43497.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666838.0,Carousel music.,25.0,Just Like Heaven,133105.0,Rockabye Baby!,spotify:track:4UzXNnMuJxEwbq7fUltTBY,https://music.apple.com/us/album/just-like-heaven/983351273?i=983351275,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666841.0,Ellie and Riley talk on the carousel after it breaks down.,29.0,Vanishing Grace (Devotion),427.0,Gustavo Santaolalla,spotify:track:1ENHNwnyaxwdzajxpMZpZB,https://music.apple.com/us/album/vanishing-grace-devotion/1673140222?i=1673141236,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666842.0,Ellie and Riley enter Raja's Arcade.,31.0,Vanishing Grace (Radiant),427.0,Gustavo Santaolalla,spotify:track:3G9N5TrD82H8WM7rwhCCLk,https://music.apple.com/us/album/vanishing-grace-radiant/1673140222?i=1673141238,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666902.0,Coming from the Mortal Kombat II arcade cabinet.,32.0,Epilogue - Shao Kahn's Last Stand - 2021 Remaster,213650.0,Dan Forden,spotify:track:4mzIZ6T8H8Wmwen6EEFXBR,https://music.apple.com/us/album/epilogue-shao-kahns-last-stand-2021-remaster/1559632535?i=1559633826,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666903.0,Coming from the Mortal Kombat II arcade cabinet.,33.0,The Dead Pool - 2021 Remaster,213650.0,Dan Forden,spotify:track:0zxbHcfh7VHaXH3TYbK1nZ,https://music.apple.com/us/album/the-dead-pool-2021-remaster/1559632535?i=1559633497,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666905.0,Coming from the Mortal Kombat II arcade cabinet.,34.0,Prologue - The Battlefield - 2021 Remaster,213650.0,Dan Forden,spotify:track:2DtxE4vJtQ6HvW57S9CVfQ,https://music.apple.com/us/album/prologue-the-battlefield-2021-remaster/1559632535?i=1559633191,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666904.0,Coming from the Mortal Kombat II arcade cabinet.,35.0,The Screaming Forest - 2021 Remaster,213650.0,Dan Forden,spotify:track:4PBu2y5eQrWKPkAsVWVfF9,https://music.apple.com/us/album/the-screaming-forest-2021-remaster/1559632535?i=1559633501,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666843.0,No Pun Intended: Volume Too,37.0,Refuge,427.0,Gustavo Santaolalla,spotify:track:7HPX5D4BvN2kDrcuiehCno,https://music.apple.com/us/album/refuge/1673140222?i=1673141240,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666845.0,Ellie and Riley talk on the floor of the Halloween store. (Extended version plays at the end of the episode),43.0,Left Behind,427.0,Gustavo Santaolalla,spotify:track:37t1gWrJgoofbjVmyLBE5q,https://music.apple.com/us/album/left-behind/1673140222?i=1673141244,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666837.0,Ellie and Riley dance to this song while wearing Halloween masks.,45.0,I Got You Babe,241.0,Etta James,spotify:track:228jEjW3dgYStlF1JrZfdq,https://music.apple.com/us/album/i-got-you-babe/1434921333?i=1434921399,,,163677.0
142211,Left Behind,2023-02-26T00:00:00.000Z,201975,101270,7,4071045.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666844.0,Bite marks / Ellie searches the house,49.0,The Choice,427.0,Gustavo Santaolalla,spotify:track:7aBxcGXVoALaZzwcv5l15F,https://music.apple.com/us/album/the-choice/1673140222?i=1673141242,,,163677.0
142151,Kin,2023-02-19T00:00:00.000Z,201975,101270,6,4071043.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666145.0,Joel and Ellie walk through the snow.,6.0,The Last of Us (Goodnight),427.0,Gustavo Santaolalla,spotify:track:5kK0CQYgpRgBrtMNNN47BG,https://music.apple.com/us/album/the-last-of-us-goodnight/655118434?i=655119111,,,163677.0
142151,Kin,2023-02-19T00:00:00.000Z,201975,101270,6,4071043.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666887.0,Joel and Ellie by the campfire.,10.0,All Gone (Promise),427.0,Gustavo Santaolalla,spotify:track:6R4iwtndN4vxtg024vcZc6,https://music.apple.com/us/album/all-gone-promise/1673140222?i=1673140949,,,163677.0
142151,Kin,2023-02-19T00:00:00.000Z,201975,101270,6,4071043.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666691.0,Crowd sings this outside in Jackson,27.0,Up on the Housetop,213578.0,The Last of Us,,,,,163677.0
142151,Kin,2023-02-19T00:00:00.000Z,201975,101270,6,4071043.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666755.0,Joel has a panic attack.,28.0,All Gone (Seasons),427.0,Gustavo Santaolalla,spotify:track:6hr6UGGnxSPT9964fosiX3,https://music.apple.com/us/album/all-gone-seasons/813686936?i=813686988,,,163677.0
142151,Kin,2023-02-19T00:00:00.000Z,201975,101270,6,4071043.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666888.0,Joel and Ellie leave Jackson.,45.0,The Last of Us (Protection),427.0,Gustavo Santaolalla,spotify:track:3LmbUrxznZTMQun8Ko4Pnh,https://music.apple.com/us/album/the-last-of-us-protection/1673140222?i=1673140955,,,163677.0
142151,Kin,2023-02-19T00:00:00.000Z,201975,101270,6,4071043.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666754.0,Joel and Ellie on horseback.,47.0,The Path (A New Beginning),427.0,Gustavo Santaolalla,spotify:track:1hdDnQRPinE8hxYhW3uy6u,https://music.apple.com/us/album/the-path-a-new-beginning/655118434?i=655119860,,,163677.0
142151,Kin,2023-02-19T00:00:00.000Z,201975,101270,6,4071043.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666692.0,End credits,57.0,Never Let Me Down Again,213579.0,Jessica Mazin,,,,,163677.0
142151,Kin,2023-02-19T00:00:00.000Z,201975,101270,6,4071043.0,The Last of Us,2023,"David Fleming, Gustavo Santaolalla",2023-01-15,HBO,69,100088,tt3581920,Returning Series,430743,,,122858,1,,,,,666145.0,,,The Last of Us (Goodnight),427.0,Gustavo Santaolalla,spotify:track:5kK0CQYgpRgBrtMNNN47BG,https://music.apple.com/us/album/the-last-of-us-goodnight/655118434?i=655119111,,,163677.0
136181,Summer Love,2022-06-17T00:00:00.000Z,201387,101042,7,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651387.0,Staff prepare the Debutant's Ball.,1.0,this is what falling in love feels like,203906.0,JVKE,spotify:track:4UG2Fm0E98LhE2dlNxiAXx,,,,171889.0
136181,Summer Love,2022-06-17T00:00:00.000Z,201387,101042,7,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651388.0,The girls get ready for the ball.,10.0,Go Higher,25987.0,Shana Falana,spotify:track:7gJpqPOgDUiZ3klMhun1tM,,,,171889.0
136181,Summer Love,2022-06-17T00:00:00.000Z,201387,101042,7,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651389.0,The families attend the ball.,13.0,Isn't It Romantic,210211.0,The Melachrino Strings and Orchestra,spotify:track:1ml6BHieyilMWiVZ7dxrLC,,,,171889.0
136181,Summer Love,2022-06-17T00:00:00.000Z,201387,101042,7,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,277417.0,Belly gets ready for the ball.,15.0,"thank u, next",16069.0,Ariana Grande,spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,https://music.apple.com/us/album/thank-u-next/1450333975?i=1450334169&uo=4,,,5.0
136181,Summer Love,2022-06-17T00:00:00.000Z,201387,101042,7,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651390.0,The escorts perform their dance number.,22.0,I Like That,139282.0,Bazzi,spotify:track:2RkZZh5XQ4y3sG8gCu96Tz,,,,171889.0
136181,Summer Love,2022-06-17T00:00:00.000Z,201387,101042,7,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651391.0,Conrad joins the escorts after Jeremiah disappears. ,29.0,The Way I Loved You (Taylor’s Version),5221.0,Taylor Swift,spotify:track:22bPsP2jCgbLUvh82U0Z3M,https://music.apple.com/us/album/the-way-i-loved-you-taylors-version/1552791073?i=1552791761,,,171889.0
136181,Summer Love,2022-06-17T00:00:00.000Z,201387,101042,7,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,608782.0,Elly dances with Conrad.,30.0,At Last,241.0,Etta James,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,https://music.apple.com/us/album/at-last/269443984?i=269444152,,,144408.0
136181,Summer Love,2022-06-17T00:00:00.000Z,201387,101042,7,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,256794.0,Belly finds out Susannah is sick.,34.0,Funeral,25165.0,Phoebe Bridgers,spotify:track:2Tbym0L4Xlox9nol0YzPct,https://geo.music.apple.com/us/album/funeral/1256607808?i=1256607811,,,5.0
136181,Summer Love,2022-06-17T00:00:00.000Z,201387,101042,7,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651264.0,Belly and Conrad kiss at the beach after he confesses his love to her.,40.0,This Love (Taylor’s Version),5221.0,Taylor Swift,spotify:track:4d1CG5ei1E2vGbvmgf5KKv,https://music.apple.com/us/album/this-love-taylors-version/1622051038?i=1622051042,,,171889.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651369.0,Young Belly dances with Conrad for the first time and falls in love with him. ,1.0,It Will Stand,210206.0,The Showmen,spotify:track:05UY8CF6lPs3jzeE1Kw3DF,,,,171889.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651370.0,Jeremiah tells Alexa to play the song during a dance lesson. ,9.0,So Pretty,210207.0,Reyanna Maria,spotify:track:1yLTcitjbEJr7a4jyDB0Lz,https://music.apple.com/us/album/so-pretty/1553187658?i=1553187928,,,171889.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,636692.0,,10.0,Better Days (feat. Polo G),140909.0,NEIKED,spotify:track:39d8i8QClsLa8Lm78w0UTB,https://music.apple.com/us/album/better-days-feat-polo-g/1605760470?i=1605760837,,,122858.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651371.0,Jeremiah talks with Shayla and Nicole by the pool.,16.0,Malibu,139802.0,Kim Petras,spotify:track:7G0tY4ErguYZpP6nQ6Qcnc,https://music.apple.com/us/album/malibu/1579004336?i=1579004337,,,171889.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651372.0,Belly and Cam break up by the ocean. ,19.0,Places We Won't Walk,12969.0,Bruno Major,spotify:track:30QNjcM3Q1GnLFIIJjWQL1,,,,171889.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651373.0,Steven serves the men in the card room. ,20.0,Nail Tech,145927.0,Jack Harlow,spotify:track:62Yo3FDddWY8ydu6PW2wyz,,,,171889.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651374.0,Belly bikes home from the beach. ,22.0,FEELING THIS BAD NEVER FELT SO GREAT,210208.0,Tai Verdes,spotify:track:06DZwL9QE5wTRdtxVbxJrL,,,,171889.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651375.0,Susannah and Laurel are snacking in the kitchen while stoned.,23.0,Best Days Of Our Lives,20495.0,The Premiums,spotify:track:6vGMc2lKv1sB12JwuLWnKz,,,,171889.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,649303.0,Belly gets ready to meet up with Conrad.,31.0,Be Sweet,131368.0,Japanese Breakfast,spotify:track:0dpyzcT3RMNNSd2xKBf35I,,,,171889.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,296.0,Belly cries over Conrad and calls Taylor.,34.0,Lost Cause,114.0,Beck,spotify:track:29i8axWOLDmgbiutJb9prB,https://geo.music.apple.com/us/album/lost-cause/id485498435?i=485498440,,,5.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651376.0,Laurel and Susannah order drinks at the Fat Pelican while high on edibles.,35.0,Down Below,27226.0,The Muggs,spotify:track:27ngQ1sKEAxfnxdOOxltYT,,,,171889.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,13674.0,Laurel and Susannah dance at the Fat Pelican.,37.0,Don't Cha,1813.0,The Pussycat Dolls,spotify:track:1gZ7i4qxXkHZb1r6eioaAP,http://geo.music.apple.com/us/album/dont-cha/id79674983?i=79674985,,,5.0
136179,Summer Catch,2022-06-17T00:00:00.000Z,201387,101042,5,,The Summer I Turned Pretty,2022,Zachary Dawes,2022-06-16,Amazon,145,194766,tt14016500,Returning Series,2025016,,,171889,1,,,,,651377.0,Susannah hooks up with a stranger at the Fat Pelican and Laurel texts Cleveland to meet up. ,39.0,Closer,136346.0,Samuel Jack,spotify:track:5D99O4M1PibPUD3nojZXtP,,,,171889.0
